"caseid","Treated","Treated_timer","weight_w2","Salience_1","Salience_2","Salience_3","Concern_humanity","Concern_myself","Govt","Highway","Policy_tax","Policy_goal","Behavior_donate","Behavior_march","Concern_humanity_w2","Concern_myself_w2","Govt_w2","Highway_w2","Policy_tax_w2","Policy_goal_w2","Behavior_donate_w2","Behavior_march_w2","Control_heardaction","Salience_1_w2","Salience_2_w2","Salience_3_w2","FT_next_block","FT_next","region","gender","age","profile_age_rec","hovedstaden","FT_next_wing","SalienceClim_any","SalienceClim_any_w2","SalienceClim_noenv","Manipulation_answer","Manipulation_correct","Manipulation_protest","SalienceClim_any_diff","Concern_humanity_diff","Concern_myself_diff","Govt_diff","Highway_diff","Policy_tax_diff","Policy_goal_diff","Behavior_donate_diff","Behavior_march_diff","Concern_diff","Policy_diff","Behavior_diff","Concern","Policy","Behavior","Concern_w2","Policy_w2","Behavior_w2"
5627071162,NA,NA,NA,"klimakrise","sundhed","krig",6,6,6,4,5,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"F. SF - Socialistisk Folkeparti","Capital region","Female",24,"18-34",TRUE,"left",TRUE,FALSE,TRUE,NA,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5627081410,NA,NA,NA,"Inflation","Økonomi","Forkert håndtering af skatte kronerne",4,3,4,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"Å. Alternativet","North Jutland","Male",27,"18-34",FALSE,"left",FALSE,FALSE,FALSE,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5627161624,NA,NA,NA,"Sundhedsvæsenets kvalitet","Danmarks økonomi","Krig",6,3,2,NA,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"A. Socialdemokratiet","Capital region","Male",23,"18-34",TRUE,"left",FALSE,FALSE,FALSE,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5627171196,NA,NA,NA,"Inflation","Uddannelse","Infrastuktur inde for el",4,4,4,3,3,3,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",3,"M. Moderaterne","North Jutland","Male",20,"18-34",FALSE,"right",FALSE,FALSE,FALSE,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5627190080,NA,NA,NA,"Klimaet","Manglende penge til sundhedsområdet","",6,5,4,3,5,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,"Ved ikke","Southern Denmark","Female",46,"35-54",FALSE,"other",TRUE,FALSE,TRUE,NA,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5627212392,NA,NA,NA,"klimaforandringer","social ulighed","",6,5,1,2,5,5,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",3,"M. Moderaterne","North Jutland","Male",24,"18-34",FALSE,"right",TRUE,FALSE,TRUE,NA,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5627231668,NA,NA,NA,"Miljø","Sundhed","Børn",7,6,4,3,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"I. Liberal Alliance","Capital region","Male",54,"35-54",TRUE,"right",TRUE,FALSE,FALSE,NA,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5627251156,NA,NA,NA,"Skat","Krig","Skat",4,5,4,3,2,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"I. Liberal Alliance","North Jutland","Male",24,"18-34",FALSE,"right",FALSE,FALSE,FALSE,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5627291660,NA,NA,NA,"Ved ikke","Ved ikke","Ved ikke",5,4,4,3,4,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,"Ved ikke","Capital region","Female",33,"18-34",TRUE,"other",FALSE,FALSE,FALSE,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5627293348,NA,NA,NA,"Børn og unges mistrivsel","Klima","For få penge til folkeskoler",7,6,4,3,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"F. SF - Socialistisk Folkeparti","Capital region","Male",27,"18-34",TRUE,"left",TRUE,FALSE,TRUE,NA,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5627335860,NA,NA,NA,"Offentlig sektor er alt for stor","Inflation","",5,5,5,2,4,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"I. Liberal Alliance","Capital region","Male",38,"35-54",TRUE,"right",FALSE,FALSE,FALSE,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5627379600,NA,NA,NA,"Krig","Priser","Klima",7,7,2,2,3,4,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"F. SF - Socialistisk Folkeparti","Middle Jutland","Female",64,"55+",FALSE,"left",TRUE,FALSE,TRUE,NA,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5627442738,NA,NA,NA,"Velfærdskrise","Sikkerhed","Inflation",7,7,7,5,2,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,"Vil stemme blankt","Capital region","Female",30,"18-34",TRUE,"other",FALSE,FALSE,FALSE,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5627503700,NA,NA,NA,"Sundhedsvæsnet","Skattereform","Klimaet",4,3,4,3,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"I. Liberal Alliance","Capital region","Male",21,"18-34",TRUE,"right",TRUE,FALSE,TRUE,NA,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5627504012,NA,NA,NA,"Indvandrere","For stor offentlig sektor","Greenwashing",1,1,7,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"D. Nye Borgerlige","Capital region","Male",52,"35-54",TRUE,"right",FALSE,FALSE,FALSE,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5627572848,NA,NA,NA,"Klimakrisen","Belastning af sundhedsvæsenet","Børn og unges trivsel",7,5,6,4,5,5,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"F. SF - Socialistisk Folkeparti","Capital region","Female",28,"18-34",TRUE,"left",TRUE,FALSE,TRUE,NA,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5627607192,NA,NA,NA,"Klima","Sundhed","Politik",6,5,6,2,4,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"B. Radikale Venstre","Capital region","Female",32,"18-34",TRUE,"left",TRUE,FALSE,TRUE,NA,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5627627138,NA,NA,NA,"Inflatioen","Krig","Finanskrise",7,2,3,4,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"A. Socialdemokratiet","Capital region","Male",53,"35-54",TRUE,"left",FALSE,FALSE,FALSE,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5627713018,NA,NA,NA,"den siddende regering","","",4,4,7,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"Æ. Danmarksdemokraterne - Inger Støjberg","Zealand","Female",75,"55+",FALSE,"right",FALSE,FALSE,FALSE,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5627729774,NA,NA,NA,"Kvælstof i have,fjorde og grundvand","Mangle på pædergoer","Sundhedsvæsenet",7,6,7,5,4,4,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"F. SF - Socialistisk Folkeparti","Capital region","Male",35,"35-54",TRUE,"left",FALSE,FALSE,FALSE,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5627752890,NA,NA,NA,"Stigende omfang af konspirationsteorier, politisk populisme og mistillid til systemet","Stigende pres på velfærd der udfordrer samfundsmodel","For mange børn og unge får en dårlig start på tilværelsen",7,7,3,4,5,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"A. Socialdemokratiet","Capital region","Male",36,"35-54",TRUE,"left",FALSE,FALSE,FALSE,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5627771210,NA,NA,NA,"Et dårligt sundhedsvæsen","Det social system med så mange besparelse","Vores behandling af ældre",6,7,3,5,4,4,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,"Ved ikke","North Jutland","Female",59,"55+",FALSE,"other",FALSE,FALSE,FALSE,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5627771518,NA,NA,NA,"Indvandrer","EU","Danmark",5,4,4,5,3,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"O. Dansk Folkeparti","Middle Jutland","Male",38,"35-54",FALSE,"right",FALSE,FALSE,FALSE,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5628763936,NA,NA,NA,"sundhedssektoren","manglende arbejdskraft","miljøet",6,6,4,4,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,"Ved ikke","Capital region","Female",78,"55+",TRUE,"other",TRUE,FALSE,FALSE,NA,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5628803104,NA,NA,NA,"Sundhedssektoren","Krig (Ukraine / Palæstina)","Skat/velfærd",6,5,5,5,5,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"Ø. Enhedslisten - De Rød-Grønne","Capital region","Female",35,"35-54",TRUE,"left",FALSE,FALSE,FALSE,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5628836990,NA,NA,NA,"Klima","Beskæftigelse","Ulig",7,7,6,5,5,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,"Ved ikke","Capital region","Male",49,"35-54",TRUE,"other",TRUE,FALSE,TRUE,NA,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5629157552,NA,NA,NA,"Miljø","Sygehusvæsen","Arbejdskraft i det offentlige",7,6,7,5,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",3,"M. Moderaterne","Capital region","Female",37,"35-54",TRUE,"right",TRUE,FALSE,FALSE,NA,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5629234764,NA,NA,NA,"Krig","Miljø","Ungdom",7,2,2,2,2,4,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"I. Liberal Alliance","Capital region","Male",50,"35-54",TRUE,"right",TRUE,FALSE,FALSE,NA,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5629254444,NA,NA,NA,"Ved ikke","","",7,7,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,"Ved ikke","Capital region","Male",74,"55+",TRUE,"other",FALSE,FALSE,FALSE,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5686884712,0,0,1.39965567421,"Pas","Pas","Pas",NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,0,"Ved ik","","",1,"A. Socialdemokratiet","Southern Denmark","Female",18,"18-34",FALSE,"left",FALSE,FALSE,FALSE,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5688481548,0,0,1.00048482835,"Inflation","Energiforsyning","Klima",6,5,4,3,3,4,1,1,5,3,4,2,3,3,1,1,1,"Energiforsyning","Sundhedsvæsenet","Kriminalitet",3,"M. Moderaterne","North Jutland","Male",56,"55+",FALSE,"right",TRUE,FALSE,TRUE,"Klimaforandringer",1,0,-1,-1,-2,0,-1,0,-1,0,0,-1.5,-0.5,0,5.5,3.5,1,4,3,1
5690519314,1,30.934,0.687435401644,"Ved ikke","Ved ikke","Ved ikke",NA,NA,NA,NA,NA,NA,1,1,4,4,NA,2,NA,NA,1,1,NA,"Ved ikke","Ved ikke","Ved ikke",NA,"Ved ikke","Capital region","Female",34,"18-34",TRUE,"other",FALSE,FALSE,FALSE,"Færre motorveje",1,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,1,NA,NA,1
5690770270,1,9.109,1.24751841757,"topskat","velfærd","frihed",4,4,3,3,3,3,3,3,4,3,3,2,2,3,1,1,NA,"sundhedsvæsen","effektiviteten","psykiske lidelser",2,"D. Nye Borgerlige","Zealand","Female",20,"18-34",FALSE,"right",FALSE,FALSE,FALSE,"at stoppe de nye motorveje",1,0,0,0,-1,0,-1,-1,0,-2,-2,-0.5,-0.5,-2,4,3,3,3.5,2.5,1
5693515612,1,2.75,0.687435401644,"Økonomi","Klima","Corona",7,6,4,NA,NA,NA,NA,NA,7,5,5,2,4,5,3,1,NA,"Klima","Økonomi","",NA,"Ved ikke","Capital region","Female",28,"18-34",TRUE,"other",TRUE,TRUE,TRUE,"Ved ikke",0,0,0,0,-1,1,NA,NA,NA,NA,NA,-0.5,NA,NA,6.5,NA,NA,6,NA,NA
5694276306,1,36.154,1.50203960092,"Sundhed","Skole","Miljø",5,5,NA,NA,2,4,1,1,6,5,3,3,3,4,2,1,NA,"Sundhed","Klima","",2,"I. Liberal Alliance","North Jutland","Male",39,"35-54",FALSE,"right",TRUE,TRUE,FALSE,"Klima",1,0,0,1,0,NA,NA,1,0,1,0,0.5,0.5,0.5,5,3,1,5.5,3.5,1.5
5694479674,0,0,1.3380885417,"Velfærdssamfundets kollaps","Øget ulighed i samfundet","Kvindedominerede fags politiske underprioritering",5,5,6,3,4,2,1,2,5,2,6,3,4,2,1,1,0,"Den offentlige sektors sammenbrud","At Danmark privatiseres","At Danmark styres af kapitalens interesserer",1,"A. Socialdemokratiet","Southern Denmark","Male",38,"35-54",FALSE,"left",FALSE,FALSE,FALSE,NA,0,0,0,0,-3,0,0,0,0,0,-1,-1.5,0,-0.5,5,3,1.5,3.5,3,1
5694604072,0,0,1.3380885417,"sundshedsystemet","Global opvarming","Miljøforurening",7,7,4,3,5,4,4,4,7,7,4,3,5,4,1,1,0,"Klima","Sundhed","Økonomi",1,"Ø. Enhedslisten - De Rød-Grønne","Southern Denmark","Male",50,"35-54",FALSE,"left",TRUE,TRUE,FALSE,NA,0,0,0,0,0,0,0,0,0,-3,-3,0,0,-3,7,4.5,4,7,4.5,1
5694645866,1,43.625,0.687435401644,"Lønvilkår for pædagoger og sundhedsfagligt personale","For lange ventetider i psykiatri og på hospitaler","Klimaforandringer",7,6,4,4,4,4,4,1,7,7,4,3,3,4,6,1,NA,"Sundhedsvæsenet","Psykiatrien","Klima",1,"F. SF - Socialistisk Folkeparti","Capital region","Female",24,"18-34",TRUE,"left",TRUE,TRUE,TRUE,"Klimaet",1,0,0,0,1,0,-1,-1,0,2,0,0.5,-0.5,1,6.5,4,2.5,7,3.5,3.5
5694879582,1,24.204,0.521438518709,"Ulighed","Sundhedsvæsenet","Klima",7,4,6,5,4,4,5,5,6,6,5,4,4,4,6,5,NA,"klima","tab af velfærd","ulighed",1,"Ø. Enhedslisten - De Rød-Grønne","Capital region","Male",64,"55+",TRUE,"left",TRUE,TRUE,TRUE,"nej til flere motorveje",1,0,0,-1,2,-1,-1,0,0,1,0,0.5,0,0.5,5.5,4,5,6,4,5.5
5695630500,1,39.732,1.24751841757,"Inflation","Rekruttering til enkle faggrupper","Sygevæsen",7,5,2,4,1,2,1,1,6,5,3,4,1,1,1,1,NA,"Sundhedsvæsen","Inflation","Økonomi",2,"O. Dansk Folkeparti","Zealand","Female",33,"18-34",FALSE,"right",FALSE,FALSE,FALSE,"Klima",1,0,0,-1,0,1,0,0,-1,0,0,-0.5,-0.5,0,6,1.5,1,5.5,1,1
5695879390,1,47.722,1.25078343713,"Klimaet","Arbejdsstyrken","Krig",1,2,7,4,4,4,4,5,5,7,4,3,3,4,1,1,NA,"Klima","Krig","Manglende politisk vilje til at tackle de klimaforandringer der er",2,"C. Det Konservative Folkeparti","Middle Jutland","Male",46,"35-54",FALSE,"right",TRUE,TRUE,TRUE,"Ved ikke",0,0,0,4,5,-3,-1,-1,0,-3,-4,4.5,-0.5,-3.5,1.5,4,4.5,6,3.5,1
5695879534,0,0,0.687435401644,"Klimakrisen","Krigene i Rusland/Ukraine og Israel/palestina","Pres i psykiatrien",6,7,4,5,5,5,5,4,6,7,5,4,5,5,5,NA,0,"Klimakrisen","Krigene","Psykiatrien",1,"Ø. Enhedslisten - De Rød-Grønne","Capital region","Female",19,"18-34",TRUE,"left",TRUE,TRUE,TRUE,NA,0,0,0,0,0,1,-1,0,0,0,NA,0,0,0,6.5,5,5,6.5,5,5
5695941210,0,0,1.0899667967,"Krig i Europa","Infrastruktur","Indvandring",7,6,4,3,2,3,4,1,7,4,4,3,1,2,4,1,0,"Indvandring","Uddannelse","Demokrati",2,"I. Liberal Alliance","Zealand","Male",77,"55+",FALSE,"right",FALSE,FALSE,FALSE,NA,0,0,0,0,-2,0,0,-1,-1,0,0,-1,-1,0,6.5,2.5,2.5,5.5,1.5,2.5
5695941220,0,0,1.4852295591,"Klima","Forurenimg frs landbrug","Skæv fordeling økonomisk",6,7,3,5,5,4,NA,NA,4,6,3,5,5,4,NA,NA,0,"Klimakrise","Velfærd","Energifremtid",1,"A. Socialdemokratiet","Zealand","Female",76,"55+",FALSE,"left",TRUE,TRUE,TRUE,NA,0,0,0,-2,-1,0,0,0,0,NA,NA,-1.5,0,NA,6.5,4.5,NA,5,4.5,NA
5695941224,1,25.488,1.39965567421,"Klima","Økonomi","Krig i udland",6,7,3,3,4,5,NA,3,6,5,4,3,4,4,3,4,NA,"Klima","Krig i verden","Økonomi (hvem der får penge/hvem der ikke får penge)",NA,"Ved ikke","Southern Denmark","Female",21,"18-34",FALSE,"other",TRUE,TRUE,TRUE,"At der ikke skal være en ny motorvej",1,0,0,0,-2,1,0,0,-1,NA,1,-1,-0.5,1,6.5,4.5,3,5.5,4,4
5695941230,0,0,0.576652232053,"Klima","Velfærd","Trivsel",7,7,4,5,4,4,7,7,7,7,4,5,3,4,7,7,1,"Klima","Klima","Klima",NA,"Andet parti/Kandidat uden for partierne","Capital region","Female",71,"55+",TRUE,"other",TRUE,TRUE,TRUE,"Støj",0,0,0,0,0,0,0,-1,0,0,0,0,-0.5,0,7,4,7,7,3.5,7
5695941236,1,7.453,0.521438518709,"Klimaet","Ældresagen","Ungdommen",7,7,6,4,2,3,3,7,7,7,4,4,1,5,4,4,NA,"Klimaet","Huspriser","Krigen i europa",2,"V. Venstre, Danmarks Liberale Parti","Capital region","Male",82,"55+",TRUE,"right",TRUE,TRUE,TRUE,"Ved ikke",0,0,0,0,0,-2,0,-1,2,1,-3,0,0.5,-1,7,2.5,5,7,3,4
5695941240,1,21.46,0.521438518709,"Social ulighed","Miljøpåvirkninger","Narko inkl hash",4,5,4,3,4,4,3,2,4,3,4,4,4,3,4,2,NA,"social ulighed","smålighed","arbejdsidioti",1,"Ø. Enhedslisten - De Rød-Grønne","Capital region","Male",78,"55+",TRUE,"left",TRUE,FALSE,FALSE,"Ved ikke",0,0,-1,0,-2,0,1,0,-1,1,0,-1,-0.5,0.5,4.5,4,2.5,3.5,3.5,3
5695941244,1,56.881,1.0899667967,"Indvandring","Økonomisk ulighed","Danskheden, vor kultur",4,4,4,2,2,2,1,1,1,1,2,2,2,2,1,1,NA,"Uligheden melle fattig og rig","Egoismen vokser gevaltigt","Reklamernes magt overfor udviklingen i samfundet",2,"O. Dansk Folkeparti","Zealand","Male",76,"55+",FALSE,"right",FALSE,FALSE,FALSE,"Samfundets sammenkraft. Ungdommen har meget at lære og det er påfaldende hvordan de tænker når de bliver ""voksne"" og stifter hjem, familie m.m. Så ændre de ofte indstilling når de står i supermarked og skal købe ind til hele familien og alle andre udgifter til husførelsen banker på døren",0,1,0,-3,-3,-2,0,0,0,0,0,-3,0,0,4,2,1,1,2,1
5695941252,0,0,0.687435401644,"Klima","Faldefærdig psykiatri","Mangel på billige boliger",7,1,7,5,4,4,5,7,7,6,7,5,4,5,5,7,1,"Klima","Psykiatri - også for voksne","Ældrepleje",1,"Ø. Enhedslisten - De Rød-Grønne","Capital region","Female",33,"18-34",TRUE,"left",TRUE,TRUE,TRUE,"Forbyd privatfly",0,0,0,0,5,0,0,0,1,0,0,2.5,0.5,0,4,4,6,6.5,4.5,6
5695967612,1,15.476,1.31931356257,"At man dropper den middelalderlige tankegang at brandbeskatte danskerne endnu mere kan løse alverdens problemer","At stoppe med at ødelægge naturen med vindmøller og solceller","Pensionister skal have bedre økonomiske vilkår",1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,NA,"Alt for mange afgifter","En alt for dårlig regering","For høje priser",2,"Æ. Danmarksdemokraterne - Inger Støjberg","Middle Jutland","Male",61,"55+",FALSE,"right",TRUE,FALSE,FALSE,"At de mangler luft til hjernen og blev tabt på gulvet, da de blev født",0,1,-1,0,0,0,-2,0,0,0,0,0,0,0,1,1,1,1,1,1
5695967616,0,0,1.3143564053,"Indvandring","Kriminalitet","Sundhed",7,7,1,3,5,3,7,1,5,6,7,1,1,5,7,1,0,"Indvandring","Kriminalitet","Stigende priser på alt",2,"O. Dansk Folkeparti","Southern Denmark","Female",49,"35-54",FALSE,"right",FALSE,FALSE,FALSE,NA,0,0,0,-2,-1,6,-2,-4,2,0,0,-1.5,-1,0,7,4,4,5.5,3,4
5695967618,0,0,1.03086538673,"Klima","Prioritering af velfærd","Manglende personale",1,6,3,4,3,3,2,2,6,7,4,3,4,4,4,4,0,"Klimakrise","Inflation","Sundshedsseltoren",NA,"Ved ikke","North Jutland","Female",37,"35-54",FALSE,"other",TRUE,TRUE,TRUE,NA,0,0,0,5,1,1,-1,1,1,2,2,3,1,2,3.5,3,2,6.5,4,4
5695967624,1,33.06,0.576652232053,"Klima","Arbejdskraft","Sundhedsvæsnet",7,5,2,3,4,NA,1,1,6,5,3,3,4,3,1,1,NA,"Klima","Sundhedsvæsnet","Pædagog området",NA,"Ved ikke","Capital region","Female",63,"55+",TRUE,"other",TRUE,TRUE,TRUE,"Klimaet",1,0,0,-1,0,1,0,0,NA,0,0,-0.5,0,0,6,4,1,5.5,4,1
5695967626,0,0,0.521438518709,"Sundhedsvæsenet","Velfærd generelt","Unges druk",7,7,4,3,5,5,4,1,7,5,3,3,5,5,1,1,0,"Klima","Sundhedsvæsenet - nedskæringer","Velfærdssamfundet under pres",1,"A. Socialdemokratiet","Capital region","Male",61,"55+",TRUE,"left",FALSE,TRUE,FALSE,NA,0,0,1,0,-2,-1,0,0,0,-3,0,-1,0,-1.5,7,5,2.5,6,5,1
5695967630,0,0,0.521438518709,"klima","krigstrusler","el produktion",7,7,4,5,5,5,4,4,7,7,3,5,5,NA,1,1,0,"klima","kystsikring","kloarker",1,"F. SF - Socialistisk Folkeparti","Capital region","Male",76,"55+",TRUE,"left",TRUE,TRUE,TRUE,NA,0,0,0,0,0,-1,0,0,NA,-3,-3,0,0,-3,7,5,4,7,5,1
5695978900,0,0,0.687435401644,"Klima","","",7,7,7,4,4,3,5,6,7,7,7,4,4,4,5,5,0,"Klima","","",1,"F. SF - Socialistisk Folkeparti","Capital region","Female",33,"18-34",TRUE,"left",TRUE,TRUE,TRUE,NA,0,0,0,0,0,0,0,0,1,0,-1,0,0.5,-0.5,7,3.5,5.5,7,4,5
5695978912,1,27.193,0.576652232053,"sundhedssektoren","ældreproblematikken","politikkerlede",5,5,3,2,5,4,1,1,6,5,1,1,3,5,1,1,NA,"Sundhedssektoren","Fattigdom","Klima",NA,"Ved ikke","Capital region","Female",66,"55+",TRUE,"other",FALSE,TRUE,FALSE,"bygning af nye motorveje",1,0,1,1,0,-2,-1,-2,1,0,0,0.5,-0.5,0,5,4.5,1,5.5,4,1
5696009650,1,116.632,1.0899667967,"Sundhedssektoren","Klima","Beredskabsplaner",7,6,4,3,5,4,NA,NA,7,5,4,3,5,4,7,4,NA,"cyberkriminalitet","klimaforandringerne","terrortrusler",3,"M. Moderaterne","Zealand","Male",75,"55+",FALSE,"right",TRUE,TRUE,TRUE,"klimakrisen",1,0,0,0,-1,0,0,0,0,NA,NA,-0.5,0,NA,6.5,4.5,NA,6,4.5,NA
5696009652,0,0,1.22539677105,"Klima","Sundhed","Sikkerhed",6,7,3,4,4,4,5,2,5,5,3,3,5,4,4,1,0,"Klima","Sundhed","Udenrigspolitik",2,"V. Venstre, Danmarks Liberale Parti","Southern Denmark","Female",69,"55+",FALSE,"right",TRUE,TRUE,TRUE,NA,0,0,0,-1,-2,0,-1,1,0,-1,-1,-1.5,0.5,-1,6.5,4,3.5,5,4.5,2.5
5696009656,1,12.474,0.687435401644,"Ved ikke","","",5,4,1,1,NA,NA,1,1,4,NA,NA,2,3,NA,1,1,NA,"Ved ikke","","",NA,"Ved ikke","Capital region","Female",33,"18-34",TRUE,"other",FALSE,FALSE,FALSE,"Ved ikke",0,0,0,-1,NA,NA,1,NA,NA,0,0,-1,NA,0,5,NA,1,4,NA,1
5696009658,0,0,0.521438518709,"krige","sundhedsvæsnet","mangel på arbejdskraft",1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,"krig i ukrine","sundhesvæsnet","putin",3,"M. Moderaterne","Capital region","Male",69,"55+",TRUE,"right",FALSE,FALSE,FALSE,"stop motorvejs byggeri",1,0,0,0,0,0,-1,0,1,0,0,0,0.5,0,1,1,1,1,1.5,1
5696031262,0,0,1.22539677105,"Nedslidt sundhedssektor","Miljøproblemer","Truet velfærdssamfund",7,7,3,3,5,5,5,2,6,6,5,3,4,4,4,2,0,"Sundhedsvæsen","Klimaforandringer","Generel velfærd",1,"F. SF - Socialistisk Folkeparti","Southern Denmark","Female",73,"55+",FALSE,"left",TRUE,TRUE,FALSE,NA,0,0,0,-1,-1,2,0,-1,-1,-1,0,-1,-1,-0.5,7,5,3.5,6,4,3
5696031266,1,13.429,1.27282691501,"Krig","Pleje","Skole",7,7,4,3,3,4,4,1,7,5,3,3,4,4,4,1,NA,"Klima","Krig","Hospitaler",NA,"Ved ikke","Middle Jutland","Female",66,"55+",FALSE,"other",FALSE,TRUE,FALSE,"Ved ikke",0,0,1,0,-2,-1,0,1,0,0,0,-1,0.5,0,7,3.5,2.5,6,4,2.5
